Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Dhaka,PM2.5 - Principal,4/12/2021 1:00,2021,4,12,1,118.8,184,Unhealthy,126,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/12/2021 2:00,2021,4,12,2,118.5,184,Unhealthy,-999,UG/M3,1 Hr,Missing
Dhaka,PM2.5 - Principal,4/12/2021 3:00,2021,4,12,3,84,166,Unhealthy,66,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/12/2021 4:00,2021,4,12,4,74.4,161,Unhealthy,67,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/12/2021 5:00,2021,4,12,5,166.8,217,Very Unhealthy,248,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/12/2021 6:00,2021,4,12,6,168.5,219,Very Unhealthy,170,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/12/2021 7:00,2021,4,12,7,163.1,213,Very Unhealthy,158,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/12/2021 8:00,2021,4,12,8,174.1,224,Very Unhealthy,185,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/12/2021 9:00,2021,4,12,9,110.3,179,Unhealthy,47,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/12/2021 10:00,2021,4,12,10,84.6,166,Unhealthy,59,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/12/2021 11:00,2021,4,12,11,74.2,161,Unhealthy,64,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/12/2021 12:00,2021,4,12,12,72.1,160,Unhealthy,70,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/12/2021 13:00,2021,4,12,13,66,156,Unhealthy,60,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/12/2021 14:00,2021,4,12,14,65,156,Unhealthy,64,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/12/2021 15:00,2021,4,12,15,63,155,Unhealthy,61,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/12/2021 16:00,2021,4,12,16,63.5,155,Unhealthy,64,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/12/2021 17:00,2021,4,12,17,59.7,153,Unhealthy,56,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/12/2021 18:00,2021,4,12,18,60.8,154,Unhealthy,62,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/12/2021 19:00,2021,4,12,19,67.9,157,Unhealthy,75,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/12/2021 20:00,2021,4,12,20,68,157,Unhealthy,71,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/12/2021 21:00,2021,4,12,21,70.1,159,Unhealthy,78,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/12/2021 22:00,2021,4,12,22,69.5,158,Unhealthy,68,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/12/2021 23:00,2021,4,12,23,67.1,157,Unhealthy,61,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/13/2021 0:00,2021,4,13,0,67,157,Unhealthy,67,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/13/2021 1:00,2021,4,13,1,75.1,161,Unhealthy,89,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/13/2021 2:00,2021,4,13,2,75.1,161,Unhealthy,-999,UG/M3,1 Hr,Missing
Dhaka,PM2.5 - Principal,4/13/2021 3:00,2021,4,13,3,67.3,157,Unhealthy,59,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/13/2021 4:00,2021,4,13,4,62.3,155,Unhealthy,56,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/13/2021 5:00,2021,4,13,5,57.1,152,Unhealthy,52,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/13/2021 6:00,2021,4,13,6,48.6,133,Unhealthy for Sensitive Groups,42,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/13/2021 7:00,2021,4,13,7,49.3,135,Unhealthy for Sensitive Groups,50,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/13/2021 8:00,2021,4,13,8,50.6,138,Unhealthy for Sensitive Groups,52,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/13/2021 9:00,2021,4,13,9,46.8,129,Unhealthy for Sensitive Groups,43,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/13/2021 10:00,2021,4,13,10,47.9,132,Unhealthy for Sensitive Groups,49,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/13/2021 11:00,2021,4,13,11,54.9,149,Unhealthy for Sensitive Groups,62,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/13/2021 12:00,2021,4,13,12,53.4,145,Unhealthy for Sensitive Groups,52,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/13/2021 13:00,2021,4,13,13,52.3,142,Unhealthy for Sensitive Groups,52,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/13/2021 14:00,2021,4,13,14,53.8,146,Unhealthy for Sensitive Groups,57,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/13/2021 15:00,2021,4,13,15,53.9,146,Unhealthy for Sensitive Groups,54,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/13/2021 16:00,2021,4,13,16,54.2,147,Unhealthy for Sensitive Groups,55,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/13/2021 17:00,2021,4,13,17,54.5,148,Unhealthy for Sensitive Groups,55,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/13/2021 18:00,2021,4,13,18,54.9,149,Unhealthy for Sensitive Groups,56,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/13/2021 19:00,2021,4,13,19,59.4,153,Unhealthy,67,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/13/2021 20:00,2021,4,13,20,65.9,156,Unhealthy,74,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/13/2021 21:00,2021,4,13,21,67.5,157,Unhealthy,74,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/13/2021 22:00,2021,4,13,22,99.9,174,Unhealthy,129,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/13/2021 23:00,2021,4,13,23,113.4,181,Unhealthy,127,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/14/2021 0:00,2021,4,14,0,91.2,169,Unhealthy,69,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/14/2021 1:00,2021,4,14,1,69.1,158,Unhealthy,47,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/14/2021 2:00,2021,4,14,2,69.1,158,Unhealthy,-999,UG/M3,1 Hr,Missing
Dhaka,PM2.5 - Principal,4/14/2021 3:00,2021,4,14,3,54.3,147,Unhealthy for Sensitive Groups,47,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/14/2021 4:00,2021,4,14,4,47.2,130,Unhealthy for Sensitive Groups,42,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/14/2021 5:00,2021,4,14,5,43.9,122,Unhealthy for Sensitive Groups,41,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/14/2021 6:00,2021,4,14,6,46.5,128,Unhealthy for Sensitive Groups,49,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/14/2021 7:00,2021,4,14,7,55.4,150,Unhealthy for Sensitive Groups,64,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/14/2021 8:00,2021,4,14,8,43.1,120,Unhealthy for Sensitive Groups,31,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/14/2021 9:00,2021,4,14,9,40,112,Unhealthy for Sensitive Groups,37,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/14/2021 10:00,2021,4,14,10,39,110,Unhealthy for Sensitive Groups,38,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/14/2021 11:00,2021,4,14,11,39.9,112,Unhealthy for Sensitive Groups,41,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/14/2021 12:00,2021,4,14,12,43.9,122,Unhealthy for Sensitive Groups,48,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/14/2021 13:00,2021,4,14,13,52.5,143,Unhealthy for Sensitive Groups,61,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/14/2021 14:00,2021,4,14,14,55.2,150,Unhealthy for Sensitive Groups,58,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/14/2021 15:00,2021,4,14,15,48.6,133,Unhealthy for Sensitive Groups,42,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/14/2021 16:00,2021,4,14,16,43.3,120,Unhealthy for Sensitive Groups,38,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/14/2021 17:00,2021,4,14,17,43.6,121,Unhealthy for Sensitive Groups,44,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/14/2021 18:00,2021,4,14,18,43.3,120,Unhealthy for Sensitive Groups,43,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/14/2021 19:00,2021,4,14,19,46.1,127,Unhealthy for Sensitive Groups,49,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/14/2021 20:00,2021,4,14,20,51.8,141,Unhealthy for Sensitive Groups,61,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/14/2021 21:00,2021,4,14,21,75.7,161,Unhealthy,98,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/14/2021 22:00,2021,4,14,22,121.4,185,Unhealthy,167,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/14/2021 23:00,2021,4,14,23,83.7,166,Unhealthy,46,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/15/2021 0:00,2021,4,15,0,60.8,154,Unhealthy,38,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/15/2021 1:00,2021,4,15,1,56.4,151,Unhealthy,52,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/15/2021 2:00,2021,4,15,2,56.4,151,Unhealthy,-999,UG/M3,1 Hr,Missing
Dhaka,PM2.5 - Principal,4/15/2021 3:00,2021,4,15,3,51.4,140,Unhealthy for Sensitive Groups,49,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/15/2021 4:00,2021,4,15,4,39.2,110,Unhealthy for Sensitive Groups,30,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/15/2021 5:00,2021,4,15,5,32.6,94,Moderate,27,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/15/2021 6:00,2021,4,15,6,28.2,85,Moderate,24,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/15/2021 7:00,2021,4,15,7,49.4,135,Unhealthy for Sensitive Groups,70,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/15/2021 8:00,2021,4,15,8,47.1,130,Unhealthy for Sensitive Groups,45,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/15/2021 9:00,2021,4,15,9,40.5,113,Unhealthy for Sensitive Groups,34,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/15/2021 10:00,2021,4,15,10,36.7,104,Unhealthy for Sensitive Groups,33,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/15/2021 11:00,2021,4,15,11,38.8,109,Unhealthy for Sensitive Groups,41,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/15/2021 12:00,2021,4,15,12,39.4,111,Unhealthy for Sensitive Groups,40,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/15/2021 13:00,2021,4,15,13,51.7,141,Unhealthy for Sensitive Groups,64,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/15/2021 14:00,2021,4,15,14,45.3,125,Unhealthy for Sensitive Groups,39,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/15/2021 15:00,2021,4,15,15,40.6,114,Unhealthy for Sensitive Groups,36,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/15/2021 16:00,2021,4,15,16,36.3,103,Unhealthy for Sensitive Groups,32,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/15/2021 17:00,2021,4,15,17,38.1,107,Unhealthy for Sensitive Groups,40,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/15/2021 18:00,2021,4,15,18,38,107,Unhealthy for Sensitive Groups,38,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/15/2021 19:00,2021,4,15,19,51,139,Unhealthy for Sensitive Groups,64,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/15/2021 20:00,2021,4,15,20,47.5,131,Unhealthy for Sensitive Groups,44,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/15/2021 21:00,2021,4,15,21,46.2,127,Unhealthy for Sensitive Groups,45,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/15/2021 22:00,2021,4,15,22,40.1,112,Unhealthy for Sensitive Groups,34,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/15/2021 23:00,2021,4,15,23,34.5,98,Moderate,29,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/16/2021 0:00,2021,4,16,0,32.7,94,Moderate,31,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/16/2021 1:00,2021,4,16,1,30.3,89,Moderate,28,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/16/2021 2:00,2021,4,16,2,30.3,89,Moderate,-999,UG/M3,1 Hr,Missing
Dhaka,PM2.5 - Principal,4/16/2021 3:00,2021,4,16,3,33.4,96,Moderate,35,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/16/2021 4:00,2021,4,16,4,29.1,87,Moderate,26,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/16/2021 5:00,2021,4,16,5,73.9,161,Unhealthy,113,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/16/2021 6:00,2021,4,16,6,65.1,156,Unhealthy,57,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/16/2021 7:00,2021,4,16,7,51.8,141,Unhealthy for Sensitive Groups,39,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/16/2021 8:00,2021,4,16,8,48.4,133,Unhealthy for Sensitive Groups,45,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/16/2021 9:00,2021,4,16,9,53.7,146,Unhealthy for Sensitive Groups,59,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/16/2021 10:00,2021,4,16,10,52.3,142,Unhealthy for Sensitive Groups,51,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/16/2021 11:00,2021,4,16,11,43.6,121,Unhealthy for Sensitive Groups,35,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/16/2021 12:00,2021,4,16,12,42.3,118,Unhealthy for Sensitive Groups,41,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/16/2021 13:00,2021,4,16,13,43.1,120,Unhealthy for Sensitive Groups,44,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/16/2021 14:00,2021,4,16,14,45.5,126,Unhealthy for Sensitive Groups,48,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/16/2021 15:00,2021,4,16,15,44.7,124,Unhealthy for Sensitive Groups,44,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/16/2021 16:00,2021,4,16,16,40.8,114,Unhealthy for Sensitive Groups,37,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/16/2021 17:00,2021,4,16,17,39.3,110,Unhealthy for Sensitive Groups,36,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/16/2021 18:00,2021,4,16,18,40.8,114,Unhealthy for Sensitive Groups,43,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/16/2021 19:00,2021,4,16,19,52.6,143,Unhealthy for Sensitive Groups,66,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/16/2021 20:00,2021,4,16,20,65.6,156,Unhealthy,78,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/16/2021 21:00,2021,4,16,21,68.8,158,Unhealthy,72,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/16/2021 22:00,2021,4,16,22,55.9,151,Unhealthy,43,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/16/2021 23:00,2021,4,16,23,45.4,125,Unhealthy for Sensitive Groups,35,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/17/2021 0:00,2021,4,17,0,40.7,114,Unhealthy for Sensitive Groups,36,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/17/2021 1:00,2021,4,17,1,34.3,98,Moderate,28,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/17/2021 2:00,2021,4,17,2,34.3,98,Moderate,-999,UG/M3,1 Hr,Missing
Dhaka,PM2.5 - Principal,4/17/2021 3:00,2021,4,17,3,21.4,71,Moderate,15,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/17/2021 4:00,2021,4,17,4,40.6,114,Unhealthy for Sensitive Groups,55,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/17/2021 5:00,2021,4,17,5,26.4,81,Moderate,14,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/17/2021 6:00,2021,4,17,6,23.1,74,Moderate,20,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/17/2021 7:00,2021,4,17,7,17.4,62,Moderate,12,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/17/2021 8:00,2021,4,17,8,17.2,62,Moderate,17,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/17/2021 9:00,2021,4,17,9,19.6,67,Moderate,22,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/17/2021 10:00,2021,4,17,10,28.8,86,Moderate,38,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/17/2021 11:00,2021,4,17,11,38.4,108,Unhealthy for Sensitive Groups,48,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/17/2021 12:00,2021,4,17,12,46.7,129,Unhealthy for Sensitive Groups,55,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/17/2021 13:00,2021,4,17,13,40.3,113,Unhealthy for Sensitive Groups,34,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/17/2021 14:00,2021,4,17,14,58.1,152,Unhealthy,76,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/17/2021 15:00,2021,4,17,15,65,156,Unhealthy,72,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/17/2021 16:00,2021,4,17,16,53.5,145,Unhealthy for Sensitive Groups,42,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/17/2021 17:00,2021,4,17,17,44.2,122,Unhealthy for Sensitive Groups,35,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/17/2021 18:00,2021,4,17,18,41.1,115,Unhealthy for Sensitive Groups,38,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/17/2021 19:00,2021,4,17,19,45,124,Unhealthy for Sensitive Groups,49,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/17/2021 20:00,2021,4,17,20,45.5,126,Unhealthy for Sensitive Groups,46,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/17/2021 21:00,2021,4,17,21,46.7,129,Unhealthy for Sensitive Groups,48,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/17/2021 22:00,2021,4,17,22,52.3,142,Unhealthy for Sensitive Groups,58,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/17/2021 23:00,2021,4,17,23,52.6,143,Unhealthy for Sensitive Groups,53,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/18/2021 0:00,2021,4,18,0,45.8,126,Unhealthy for Sensitive Groups,39,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/18/2021 1:00,2021,4,18,1,42.4,118,Unhealthy for Sensitive Groups,39,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/18/2021 2:00,2021,4,18,2,42.4,118,Unhealthy for Sensitive Groups,-999,UG/M3,1 Hr,Missing
Dhaka,PM2.5 - Principal,4/18/2021 3:00,2021,4,18,3,37.3,105,Unhealthy for Sensitive Groups,33,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/18/2021 4:00,2021,4,18,4,36.1,102,Unhealthy for Sensitive Groups,35,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/18/2021 5:00,2021,4,18,5,37,105,Unhealthy for Sensitive Groups,38,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/18/2021 6:00,2021,4,18,6,39.2,110,Unhealthy for Sensitive Groups,42,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/18/2021 7:00,2021,4,18,7,49.5,135,Unhealthy for Sensitive Groups,61,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/18/2021 8:00,2021,4,18,8,104.1,176,Unhealthy,157,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/18/2021 9:00,2021,4,18,9,137.7,193,Unhealthy,171,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/18/2021 10:00,2021,4,18,10,110.8,180,Unhealthy,84,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/18/2021 11:00,2021,4,18,11,72.8,160,Unhealthy,35,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/18/2021 12:00,2021,4,18,12,54.9,149,Unhealthy for Sensitive Groups,37,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/18/2021 13:00,2021,4,18,13,41.9,117,Unhealthy for Sensitive Groups,29,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/18/2021 14:00,2021,4,18,14,35.4,100,Moderate,29,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/18/2021 15:00,2021,4,18,15,31.7,92,Moderate,28,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/18/2021 16:00,2021,4,18,16,27.8,84,Moderate,24,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/18/2021 17:00,2021,4,18,17,28.4,85,Moderate,29,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/18/2021 18:00,2021,4,18,18,28.7,86,Moderate,29,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/18/2021 19:00,2021,4,18,19,32.3,93,Moderate,36,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/18/2021 20:00,2021,4,18,20,39.1,110,Unhealthy for Sensitive Groups,46,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/18/2021 21:00,2021,4,18,21,41.5,116,Unhealthy for Sensitive Groups,44,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/18/2021 22:00,2021,4,18,22,43.5,121,Unhealthy for Sensitive Groups,46,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/18/2021 23:00,2021,4,18,23,109.4,179,Unhealthy,175,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/19/2021 0:00,2021,4,19,0,83.2,165,Unhealthy,57,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/19/2021 1:00,2021,4,19,1,58.6,153,Unhealthy,34,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/19/2021 2:00,2021,4,19,2,58.6,153,Unhealthy,-999,UG/M3,1 Hr,Missing
Dhaka,PM2.5 - Principal,4/19/2021 3:00,2021,4,19,3,34.8,99,Moderate,23,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/19/2021 4:00,2021,4,19,4,26.3,81,Moderate,20,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/19/2021 5:00,2021,4,19,5,19.2,66,Moderate,13,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/19/2021 6:00,2021,4,19,6,14.9,57,Moderate,11,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/19/2021 7:00,2021,4,19,7,13.9,55,Moderate,13,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/19/2021 8:00,2021,4,19,8,15.4,58,Moderate,17,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/19/2021 9:00,2021,4,19,9,16.7,61,Moderate,18,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/19/2021 10:00,2021,4,19,10,22.8,74,Moderate,29,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/19/2021 11:00,2021,4,19,11,22.9,74,Moderate,23,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/19/2021 12:00,2021,4,19,12,27.9,84,Moderate,33,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/19/2021 13:00,2021,4,19,13,32.9,95,Moderate,38,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/19/2021 14:00,2021,4,19,14,37.4,106,Unhealthy for Sensitive Groups,42,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/19/2021 15:00,2021,4,19,15,40.7,114,Unhealthy for Sensitive Groups,44,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/19/2021 16:00,2021,4,19,16,39.3,110,Unhealthy for Sensitive Groups,38,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/19/2021 17:00,2021,4,19,17,42.6,118,Unhealthy for Sensitive Groups,46,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/19/2021 18:00,2021,4,19,18,45.3,125,Unhealthy for Sensitive Groups,48,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/19/2021 19:00,2021,4,19,19,57.1,152,Unhealthy,69,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/19/2021 20:00,2021,4,19,20,53.5,145,Unhealthy for Sensitive Groups,50,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/19/2021 21:00,2021,4,19,21,50.8,139,Unhealthy for Sensitive Groups,48,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/19/2021 22:00,2021,4,19,22,64.9,156,Unhealthy,79,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/19/2021 23:00,2021,4,19,23,48.9,134,Unhealthy for Sensitive Groups,33,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/20/2021 0:00,2021,4,20,0,37.9,107,Unhealthy for Sensitive Groups,27,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,4/20/2021 1:00,2021,4,20,1,31.9,93,Moderate,26,UG/M3,1 Hr,Valid
