Site,Parameter,Date (LT),Year,Month,Day,Hour,Raw Conc.,Average,Conc. Unit,Duration,QC Name
Dhaka,PM2.5 - Principal,11/12/2018 5:00,2018,11,12,5,248,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/12/2018 6:00,2018,11,12,6,244,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/12/2018 7:00,2018,11,12,7,276,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/12/2018 8:00,2018,11,12,8,222,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/12/2018 9:00,2018,11,12,9,142,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/12/2018 10:00,2018,11,12,10,114,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/12/2018 11:00,2018,11,12,11,85,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/12/2018 12:00,2018,11,12,12,93,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/12/2018 13:00,2018,11,12,13,79,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/12/2018 14:00,2018,11,12,14,67,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/12/2018 15:00,2018,11,12,15,59,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/12/2018 16:00,2018,11,12,16,66,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/12/2018 17:00,2018,11,12,17,66,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/12/2018 18:00,2018,11,12,18,84,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/12/2018 19:00,2018,11,12,19,170,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/12/2018 20:00,2018,11,12,20,130,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/12/2018 21:00,2018,11,12,21,129,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/12/2018 22:00,2018,11,12,22,142,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/12/2018 23:00,2018,11,12,23,123,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/13/2018 0:00,2018,11,13,0,189,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/13/2018 1:00,2018,11,13,1,200,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/13/2018 2:00,2018,11,13,2,133,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/13/2018 3:00,2018,11,13,3,115,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/13/2018 4:00,2018,11,13,4,131,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/13/2018 5:00,2018,11,13,5,136,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/13/2018 6:00,2018,11,13,6,139,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/13/2018 7:00,2018,11,13,7,139,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/13/2018 8:00,2018,11,13,8,150,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/13/2018 9:00,2018,11,13,9,111,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/13/2018 10:00,2018,11,13,10,72,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/13/2018 11:00,2018,11,13,11,58,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/13/2018 12:00,2018,11,13,12,43,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/13/2018 13:00,2018,11,13,13,50,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/13/2018 14:00,2018,11,13,14,44,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/13/2018 15:00,2018,11,13,15,43,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/13/2018 16:00,2018,11,13,16,40,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/13/2018 17:00,2018,11,13,17,59,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/13/2018 18:00,2018,11,13,18,93,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/13/2018 19:00,2018,11,13,19,186,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/13/2018 20:00,2018,11,13,20,167,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/13/2018 21:00,2018,11,13,21,156,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/13/2018 22:00,2018,11,13,22,161,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/13/2018 23:00,2018,11,13,23,111,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/14/2018 0:00,2018,11,14,0,160,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/14/2018 1:00,2018,11,14,1,211,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/14/2018 2:00,2018,11,14,2,207,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/14/2018 3:00,2018,11,14,3,230,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/14/2018 4:00,2018,11,14,4,233,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/14/2018 5:00,2018,11,14,5,264,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/14/2018 6:00,2018,11,14,6,196,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/14/2018 7:00,2018,11,14,7,193,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/14/2018 8:00,2018,11,14,8,217,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/14/2018 9:00,2018,11,14,9,321,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/14/2018 10:00,2018,11,14,10,182,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/14/2018 11:00,2018,11,14,11,103,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/14/2018 12:00,2018,11,14,12,100,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/14/2018 13:00,2018,11,14,13,106,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/14/2018 14:00,2018,11,14,14,112,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/14/2018 15:00,2018,11,14,15,103,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/14/2018 16:00,2018,11,14,16,102,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/14/2018 17:00,2018,11,14,17,132,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/14/2018 18:00,2018,11,14,18,158,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/14/2018 19:00,2018,11,14,19,144,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/14/2018 20:00,2018,11,14,20,138,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/14/2018 21:00,2018,11,14,21,158,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/14/2018 22:00,2018,11,14,22,212,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/14/2018 23:00,2018,11,14,23,300,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/15/2018 0:00,2018,11,15,0,256,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/15/2018 1:00,2018,11,15,1,236,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/15/2018 2:00,2018,11,15,2,277,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/15/2018 3:00,2018,11,15,3,259,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/15/2018 4:00,2018,11,15,4,234,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/15/2018 5:00,2018,11,15,5,356,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/15/2018 6:00,2018,11,15,6,249,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/15/2018 7:00,2018,11,15,7,277,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/15/2018 8:00,2018,11,15,8,173,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/15/2018 9:00,2018,11,15,9,401,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/15/2018 10:00,2018,11,15,10,238,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/15/2018 11:00,2018,11,15,11,252,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/15/2018 12:00,2018,11,15,12,238,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/15/2018 13:00,2018,11,15,13,204,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/15/2018 14:00,2018,11,15,14,132,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/15/2018 15:00,2018,11,15,15,154,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/15/2018 16:00,2018,11,15,16,172,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/15/2018 17:00,2018,11,15,17,183,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/15/2018 18:00,2018,11,15,18,209,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/15/2018 19:00,2018,11,15,19,227,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/15/2018 20:00,2018,11,15,20,308,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/15/2018 21:00,2018,11,15,21,345,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/15/2018 22:00,2018,11,15,22,308,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/15/2018 23:00,2018,11,15,23,247,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/16/2018 0:00,2018,11,16,0,206,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/16/2018 1:00,2018,11,16,1,171,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/16/2018 2:00,2018,11,16,2,190,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/16/2018 3:00,2018,11,16,3,157,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/16/2018 4:00,2018,11,16,4,153,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/16/2018 5:00,2018,11,16,5,145,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/16/2018 6:00,2018,11,16,6,155,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/16/2018 7:00,2018,11,16,7,144,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/16/2018 8:00,2018,11,16,8,136,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/16/2018 9:00,2018,11,16,9,137,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/16/2018 10:00,2018,11,16,10,160,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/16/2018 11:00,2018,11,16,11,145,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/16/2018 12:00,2018,11,16,12,141,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/16/2018 13:00,2018,11,16,13,100,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/16/2018 14:00,2018,11,16,14,82,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/16/2018 15:00,2018,11,16,15,73,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/16/2018 16:00,2018,11,16,16,82,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/16/2018 17:00,2018,11,16,17,113,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/16/2018 18:00,2018,11,16,18,153,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/16/2018 19:00,2018,11,16,19,178,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/16/2018 20:00,2018,11,16,20,193,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/16/2018 21:00,2018,11,16,21,423,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/16/2018 22:00,2018,11,16,22,372,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/16/2018 23:00,2018,11,16,23,447,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/17/2018 0:00,2018,11,17,0,465,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/17/2018 1:00,2018,11,17,1,234,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/17/2018 2:00,2018,11,17,2,124,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/17/2018 3:00,2018,11,17,3,93,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/17/2018 4:00,2018,11,17,4,89,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/17/2018 5:00,2018,11,17,5,87,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/17/2018 6:00,2018,11,17,6,86,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/17/2018 7:00,2018,11,17,7,94,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/17/2018 8:00,2018,11,17,8,84,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/17/2018 9:00,2018,11,17,9,91,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/17/2018 10:00,2018,11,17,10,94,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/17/2018 11:00,2018,11,17,11,104,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/17/2018 12:00,2018,11,17,12,117,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/17/2018 13:00,2018,11,17,13,99,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/17/2018 14:00,2018,11,17,14,93,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/17/2018 15:00,2018,11,17,15,103,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/17/2018 16:00,2018,11,17,16,129,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/17/2018 17:00,2018,11,17,17,154,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/17/2018 18:00,2018,11,17,18,155,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/17/2018 19:00,2018,11,17,19,168,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/17/2018 20:00,2018,11,17,20,179,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/17/2018 21:00,2018,11,17,21,177,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/17/2018 22:00,2018,11,17,22,172,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/17/2018 23:00,2018,11,17,23,206,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/18/2018 0:00,2018,11,18,0,182,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/18/2018 1:00,2018,11,18,1,152,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/18/2018 2:00,2018,11,18,2,174,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/18/2018 3:00,2018,11,18,3,168,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/18/2018 4:00,2018,11,18,4,165,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/18/2018 5:00,2018,11,18,5,154,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/18/2018 6:00,2018,11,18,6,155,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/18/2018 7:00,2018,11,18,7,145,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/18/2018 8:00,2018,11,18,8,124,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/18/2018 9:00,2018,11,18,9,105,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/18/2018 10:00,2018,11,18,10,94,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/18/2018 11:00,2018,11,18,11,83,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/18/2018 12:00,2018,11,18,12,74,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/18/2018 13:00,2018,11,18,13,68,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/18/2018 14:00,2018,11,18,14,68,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/18/2018 15:00,2018,11,18,15,70,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/18/2018 16:00,2018,11,18,16,80,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/18/2018 17:00,2018,11,18,17,94,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/18/2018 18:00,2018,11,18,18,109,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/18/2018 19:00,2018,11,18,19,182,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/18/2018 20:00,2018,11,18,20,182,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/18/2018 21:00,2018,11,18,21,285,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/18/2018 22:00,2018,11,18,22,314,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/18/2018 23:00,2018,11,18,23,222,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/19/2018 0:00,2018,11,19,0,250,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/19/2018 1:00,2018,11,19,1,282,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/19/2018 2:00,2018,11,19,2,172,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/19/2018 3:00,2018,11,19,3,115,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/19/2018 4:00,2018,11,19,4,111,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/19/2018 5:00,2018,11,19,5,99,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/19/2018 6:00,2018,11,19,6,104,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/19/2018 7:00,2018,11,19,7,127,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/19/2018 8:00,2018,11,19,8,141,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/19/2018 9:00,2018,11,19,9,118,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/19/2018 10:00,2018,11,19,10,110,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/19/2018 11:00,2018,11,19,11,94,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/19/2018 12:00,2018,11,19,12,72,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/19/2018 13:00,2018,11,19,13,77,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/19/2018 14:00,2018,11,19,14,87,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/19/2018 15:00,2018,11,19,15,82,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/19/2018 16:00,2018,11,19,16,84,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/19/2018 17:00,2018,11,19,17,114,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/19/2018 18:00,2018,11,19,18,137,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/19/2018 19:00,2018,11,19,19,152,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/19/2018 20:00,2018,11,19,20,174,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/19/2018 21:00,2018,11,19,21,195,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/19/2018 22:00,2018,11,19,22,191,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/19/2018 23:00,2018,11,19,23,204,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/20/2018 0:00,2018,11,20,0,324,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/20/2018 1:00,2018,11,20,1,288,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/20/2018 2:00,2018,11,20,2,269,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/20/2018 3:00,2018,11,20,3,287,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/20/2018 4:00,2018,11,20,4,333,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/20/2018 5:00,2018,11,20,5,299,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/20/2018 6:00,2018,11,20,6,258,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/20/2018 7:00,2018,11,20,7,181,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/20/2018 8:00,2018,11,20,8,198,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/20/2018 9:00,2018,11,20,9,179,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/20/2018 10:00,2018,11,20,10,165,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/20/2018 11:00,2018,11,20,11,112,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/20/2018 12:00,2018,11,20,12,101,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/20/2018 13:00,2018,11,20,13,94,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/20/2018 14:00,2018,11,20,14,87,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/20/2018 15:00,2018,11,20,15,90,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/20/2018 16:00,2018,11,20,16,97,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/20/2018 17:00,2018,11,20,17,104,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/20/2018 18:00,2018,11,20,18,121,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/20/2018 19:00,2018,11,20,19,146,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/20/2018 20:00,2018,11,20,20,166,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/20/2018 21:00,2018,11,20,21,182,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/20/2018 22:00,2018,11,20,22,155,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/20/2018 23:00,2018,11,20,23,175,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/21/2018 0:00,2018,11,21,0,124,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/21/2018 1:00,2018,11,21,1,127,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/21/2018 2:00,2018,11,21,2,106,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/21/2018 3:00,2018,11,21,3,119,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/21/2018 4:00,2018,11,21,4,130,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/21/2018 5:00,2018,11,21,5,173,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/21/2018 6:00,2018,11,21,6,154,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/21/2018 7:00,2018,11,21,7,147,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/21/2018 8:00,2018,11,21,8,191,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/21/2018 9:00,2018,11,21,9,131,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/21/2018 10:00,2018,11,21,10,116,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/21/2018 11:00,2018,11,21,11,83,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/21/2018 12:00,2018,11,21,12,77,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/21/2018 13:00,2018,11,21,13,70,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/21/2018 14:00,2018,11,21,14,72,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/21/2018 15:00,2018,11,21,15,77,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/21/2018 16:00,2018,11,21,16,84,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/21/2018 17:00,2018,11,21,17,120,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/21/2018 18:00,2018,11,21,18,125,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/21/2018 19:00,2018,11,21,19,150,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/21/2018 20:00,2018,11,21,20,119,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/21/2018 21:00,2018,11,21,21,134,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/21/2018 22:00,2018,11,21,22,142,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/21/2018 23:00,2018,11,21,23,121,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/22/2018 0:00,2018,11,22,0,119,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/22/2018 1:00,2018,11,22,1,127,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/22/2018 2:00,2018,11,22,2,116,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/22/2018 3:00,2018,11,22,3,141,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/22/2018 4:00,2018,11,22,4,150,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/22/2018 5:00,2018,11,22,5,156,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/22/2018 6:00,2018,11,22,6,150,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/22/2018 7:00,2018,11,22,7,173,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/22/2018 8:00,2018,11,22,8,161,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/22/2018 9:00,2018,11,22,9,137,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/22/2018 10:00,2018,11,22,10,113,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/22/2018 11:00,2018,11,22,11,77,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/22/2018 12:00,2018,11,22,12,75,,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,11/22/2018 13:00,2018,11,22,13,62,,UG/M3,1 Hr,Valid
